record_id,timestamp,zone_id,zone_name,zone_lat,zone_lon,demand_class,is_peak_hour,hour_of_day,zone_capacity_mw,current_load_mw,load_pct,status,charger_type,charger_power_kw,masked_vehicle_id,soc_initial_pct,soc_target_pct,recommended_soc_cap_pct,session_duration_min,peak_rate_inr_kwh,offpeak_rate_inr_kwh,tier_triggered,optimization_action,infra_expansion_flag,suggested_nodal_lat,suggested_nodal_lon,ev_load_contribution_kw,feeder_id,anomaly_flag
REC-00742,2026-04-12 13:05:00,Z007,BTM Layout,12.9166,77.6101,medium,0,13,42.99,35.16,81.79,YELLOW,AC_22kW,22,EV-XXXX-9031,35,71,80,2884.2,13.95,8.65,2,Time_Shift_Incentive,0,,,19.95,FDR-Z007-03,0
REC-00743,2026-04-30 13:36:00,Z008,JP Nagar,12.9077,77.586,medium,0,13,32.21,24.024,74.58,YELLOW,DC_50kW,50,EV-XXXX-5142,30,89,80,2798.7,11.95,7.41,2,Time_Shift_Incentive,0,,,46.64,FDR-Z008-03,0
REC-00744,2026-04-15 17:44:00,Z009,Bannerghatta,12.8635,77.5978,medium,1,17,31.08,28.974,93.22,ORANGE,AC_22kW,22,EV-XXXX-5944,52,91,80,3849.0,11.23,6.96,3,Spatial_Redirect,0,,,17.48,FDR-Z009-02,0
REC-00745,2026-04-24 22:54:00,Z010,Sarjapur,12.8711,77.7055,medium,0,22,38.43,26.264,68.34,GREEN,AC_7kW,7,EV-XXXX-2438,23,84,60,16121.5,13.67,8.48,1,SoC_Cap_60,0,,,6.43,FDR-Z010-02,0
REC-00746,2026-04-24 07:18:00,Z011,Yelahanka,13.1007,77.5963,low,0,7,19.25,11.535,59.92,GREEN,AC_7kW,7,EV-XXXX-6083,18,74,60,17795.4,11.43,7.09,1,SoC_Cap_60,0,,,6.54,FDR-Z011-03,0
REC-00747,2026-04-24 14:17:00,Z012,Hebbal,13.0358,77.597,low,0,14,24.1,15.714,65.2,GREEN,DC_150kW,150,EV-XXXX-5507,41,93,60,598.9,11.84,7.34,1,SoC_Cap_60,0,,,98.49,FDR-Z012-02,0
REC-00748,2026-04-21 22:44:00,Z013,Rajajinagar,12.9974,77.556,low,0,22,25.02,14.063,56.21,GREEN,AC_7kW,7,EV-XXXX-8222,40,92,60,19263.2,11.98,7.43,1,SoC_Cap_60,0,,,6.17,FDR-Z013-03,1
REC-00749,2026-04-23 14:31:00,Z014,Malleswaram,13.0035,77.568,low,0,14,16.66,8.851,53.13,GREEN,AC_22kW,22,EV-XXXX-3530,45,80,60,3381.0,10.57,6.55,1,SoC_Cap_60,0,,,17.62,FDR-Z014-01,0
REC-00750,2026-04-19 12:37:00,Z015,Jayanagar,12.925,77.5938,medium,0,12,35.27,26.495,75.12,YELLOW,DC_50kW,50,EV-XXXX-7301,31,93,80,1787.3,12.5,7.75,2,Time_Shift_Incentive,0,,,37.32,FDR-Z015-03,0
REC-00751,2026-04-05 18:07:00,Z001,HSR Layout,12.9116,77.6389,high,1,18,49.54,49.54,100.0,RED,DC_50kW,50,EV-XXXX-4613,28,74,74,2406.0,12.37,7.67,4,Infra_Trigger,1,12.922,77.6494,43.29,FDR-Z001-03,0
REC-00752,2026-04-13 22:34:00,Z002,Koramangala,12.9352,77.6245,high,0,22,54.06,41.755,77.24,YELLOW,DC_150kW,150,EV-XXXX-2593,52,98,80,781.5,13.82,8.57,2,Time_Shift_Incentive,0,,,110.54,FDR-Z002-03,0
REC-00753,2026-04-19 21:52:00,Z003,Whitefield,12.9698,77.75,high,1,21,49.77,46.194,92.81,ORANGE,AC_22kW,22,EV-XXXX-8681,21,78,80,5069.9,12.01,7.45,3,Spatial_Redirect,0,,,14.94,FDR-Z003-02,0
REC-00754,2026-04-19 13:19:00,Z004,Electronic City,12.8399,77.677,high,0,13,49.43,43.106,87.21,ORANGE,DC_50kW,50,EV-XXXX-5378,51,85,80,1029.4,13.81,8.56,3,Spatial_Redirect,0,,,45.59,FDR-Z004-01,0
REC-00755,2026-04-21 16:39:00,Z005,Indiranagar,12.9784,77.6408,high,0,16,54.04,47.207,87.36,ORANGE,AC_22kW,22,EV-XXXX-9493,17,86,80,7823.7,13.39,8.3,3,Spatial_Redirect,0,,,15.5,FDR-Z005-01,0
REC-00756,2026-04-01 16:27:00,Z006,Marathahalli,12.9591,77.6974,medium,0,16,34.69,25.238,72.75,YELLOW,AC_22kW,22,EV-XXXX-3059,54,81,80,2359.6,13.3,8.25,2,Time_Shift_Incentive,0,,,17.54,FDR-Z006-03,0
REC-00757,2026-04-30 08:52:00,Z007,BTM Layout,12.9166,77.6101,medium,1,8,40.87,40.87,100.0,RED,DC_50kW,50,EV-XXXX-7246,37,84,84,2279.8,13.13,8.14,4,Infra_Trigger,1,12.9202,77.6209,38.58,FDR-Z007-03,0
REC-00758,2026-04-03 14:34:00,Z008,JP Nagar,12.9077,77.586,medium,0,14,36.3,28.494,78.5,YELLOW,DC_150kW,150,EV-XXXX-3779,52,79,80,440.2,13.71,8.5,2,Time_Shift_Incentive,0,,,117.01,FDR-Z008-02,0
REC-00759,2026-04-12 19:17:00,Z009,Bannerghatta,12.8635,77.5978,medium,1,19,36.38,36.232,99.59,RED,AC_7kW,7,EV-XXXX-4555,38,98,98,12822.3,12.03,7.46,4,Infra_Trigger,1,12.8827,77.5921,5.92,FDR-Z009-02,0
REC-00760,2026-04-29 21:22:00,Z010,Sarjapur,12.8711,77.7055,medium,1,21,41.45,38.578,93.07,ORANGE,AC_7kW,7,EV-XXXX-2946,22,87,80,23138.6,13.44,8.33,3,Spatial_Redirect,0,,,5.85,FDR-Z010-01,0
REC-00761,2026-04-09 06:40:00,Z011,Yelahanka,13.1007,77.5963,low,0,6,21.25,10.401,48.94,GREEN,AC_22kW,22,EV-XXXX-1362,38,96,60,6870.9,12.58,7.8,1,SoC_Cap_60,0,,,15.76,FDR-Z011-03,0
REC-00762,2026-04-10 00:45:00,Z012,Hebbal,13.0358,77.597,low,0,0,16.19,9.617,59.4,GREEN,DC_50kW,50,EV-XXXX-8803,43,74,60,1243.5,12.7,7.87,1,SoC_Cap_60,0,,,49.59,FDR-Z012-02,0
REC-00763,2026-04-01 21:14:00,Z013,Rajajinagar,12.9974,77.556,low,1,21,28.51,18.277,64.11,GREEN,AC_7kW,7,EV-XXXX-8319,53,72,60,6073.7,12.97,8.04,1,SoC_Cap_60,0,,,5.37,FDR-Z013-03,0
REC-00764,2026-04-18 09:31:00,Z014,Malleswaram,13.0035,77.568,low,1,9,21.46,16.374,76.3,YELLOW,AC_7kW,7,EV-XXXX-5979,48,82,80,12314.6,12.45,7.72,2,Time_Shift_Incentive,0,,,5.09,FDR-Z014-01,0
REC-00765,2026-04-17 20:22:00,Z015,Jayanagar,12.925,77.5938,medium,1,20,39.68,39.205,98.8,RED,AC_7kW,7,EV-XXXX-1371,29,97,97,22592.9,11.92,7.39,4,Infra_Trigger,1,12.9445,77.6051,5.81,FDR-Z015-01,0
REC-00766,2026-04-28 14:45:00,Z001,HSR Layout,12.9116,77.6389,high,0,14,46.07,36.567,79.37,YELLOW,AC_22kW,22,EV-XXXX-8324,34,98,80,6838.9,11.53,7.15,2,Time_Shift_Incentive,0,,,16.86,FDR-Z001-03,0
REC-00767,2026-04-12 18:32:00,Z002,Koramangala,12.9352,77.6245,high,1,18,46.67,46.67,100.0,RED,AC_22kW,22,EV-XXXX-5768,36,95,95,6846.8,12.21,7.57,4,Infra_Trigger,1,12.9353,77.6293,13.23,FDR-Z002-02,0
REC-00768,2026-04-19 19:45:00,Z003,Whitefield,12.9698,77.75,high,1,19,54.42,54.42,100.0,RED,DC_50kW,50,EV-XXXX-5800,30,85,85,2698.4,11.79,7.31,4,Infra_Trigger,1,12.9633,77.7401,41.53,FDR-Z003-01,0
REC-00769,2026-04-10 19:05:00,Z004,Electronic City,12.8399,77.677,high,1,19,58.52,58.52,100.0,RED,AC_22kW,22,EV-XXXX-7947,34,93,93,6254.7,10.86,6.73,4,Infra_Trigger,1,12.8228,77.6755,15.85,FDR-Z004-01,0
REC-00770,2026-04-19 03:05:00,Z005,Indiranagar,12.9784,77.6408,high,0,3,57.98,48.489,83.63,YELLOW,DC_50kW,50,EV-XXXX-9830,23,84,80,2099.2,13.38,8.3,2,Time_Shift_Incentive,0,,,32.45,FDR-Z005-03,0
REC-00771,2026-04-09 18:28:00,Z006,Marathahalli,12.9591,77.6974,medium,1,18,36.48,30.466,83.51,YELLOW,AC_22kW,22,EV-XXXX-8225,29,84,80,5976.3,12.32,7.64,2,Time_Shift_Incentive,0,,,19.57,FDR-Z006-03,0
REC-00772,2026-04-03 02:57:00,Z007,BTM Layout,12.9166,77.6101,medium,0,2,43.76,29.669,67.8,GREEN,AC_7kW,7,EV-XXXX-4234,21,76,60,18393.8,12.29,7.62,1,SoC_Cap_60,0,,,4.88,FDR-Z007-02,0
REC-00773,2026-04-04 23:39:00,Z008,JP Nagar,12.9077,77.586,medium,0,23,43.5,33.685,77.44,YELLOW,DC_50kW,50,EV-XXXX-1325,32,79,80,1508.4,12.8,7.94,2,Time_Shift_Incentive,0,,,37.7,FDR-Z008-01,0
REC-00774,2026-04-02 12:35:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,12,35.27,24.103,68.34,GREEN,DC_150kW,150,EV-XXXX-7229,46,79,60,374.0,13.25,8.21,1,SoC_Cap_60,0,,,109.28,FDR-Z009-02,0
REC-00775,2026-04-23 07:32:00,Z010,Sarjapur,12.8711,77.7055,medium,0,7,30.98,19.74,63.72,GREEN,DC_50kW,50,EV-XXXX-1135,46,70,60,898.6,13.69,8.49,1,SoC_Cap_60,0,,,44.31,FDR-Z010-03,0
REC-00776,2026-04-30 11:56:00,Z011,Yelahanka,13.1007,77.5963,low,0,11,21.01,13.671,65.07,GREEN,AC_22kW,22,EV-XXXX-5681,38,79,60,2918.9,11.91,7.38,1,SoC_Cap_60,0,,,13.35,FDR-Z011-03,0
REC-00777,2026-04-19 13:44:00,Z012,Hebbal,13.0358,77.597,low,0,13,28.35,18.498,65.25,GREEN,DC_150kW,150,EV-XXXX-5923,29,97,60,1143.1,12.7,7.87,1,SoC_Cap_60,0,,,137.71,FDR-Z012-01,0
REC-00778,2026-04-06 18:35:00,Z013,Rajajinagar,12.9974,77.556,low,1,18,15.32,10.435,68.11,GREEN,AC_7kW,7,EV-XXXX-8181,31,85,60,11467.2,11.1,6.88,1,SoC_Cap_60,0,,,4.52,FDR-Z013-03,0
REC-00779,2026-04-25 01:33:00,Z014,Malleswaram,13.0035,77.568,low,0,1,19.07,11.282,59.16,GREEN,AC_7kW,7,EV-XXXX-4307,39,78,60,10331.4,13.07,8.1,1,SoC_Cap_60,0,,,4.69,FDR-Z014-01,0
REC-00780,2026-04-26 19:08:00,Z015,Jayanagar,12.925,77.5938,medium,1,19,32.52,31.778,97.72,RED,AC_22kW,22,EV-XXXX-2622,49,86,86,4508.0,11.02,6.83,4,Infra_Trigger,1,12.9304,77.6118,21.97,FDR-Z015-03,0
REC-00781,2026-04-02 03:34:00,Z001,HSR Layout,12.9116,77.6389,high,0,3,46.76,37.162,79.47,YELLOW,AC_7kW,7,EV-XXXX-2987,48,90,80,10550.7,11.08,6.87,2,Time_Shift_Incentive,0,,,6.31,FDR-Z001-03,0
REC-00782,2026-04-20 17:52:00,Z002,Koramangala,12.9352,77.6245,high,1,17,51.16,48.892,95.57,RED,DC_50kW,50,EV-XXXX-6905,34,90,90,2599.1,12.07,7.48,4,Infra_Trigger,1,12.9435,77.6294,42.89,FDR-Z002-01,0
REC-00783,2026-04-27 18:48:00,Z003,Whitefield,12.9698,77.75,high,1,18,49.61,46.911,94.56,ORANGE,AC_7kW,7,EV-XXXX-5908,53,86,80,9956.6,12.0,7.44,3,Spatial_Redirect,0,,,6.31,FDR-Z003-01,0
REC-00784,2026-04-01 15:17:00,Z004,Electronic City,12.8399,77.677,high,0,15,49.99,37.881,75.78,YELLOW,DC_50kW,50,EV-XXXX-6264,22,76,80,2164.2,12.97,8.04,2,Time_Shift_Incentive,0,,,47.86,FDR-Z004-01,0
REC-00785,2026-04-16 14:41:00,Z005,Indiranagar,12.9784,77.6408,high,0,14,48.59,36.719,75.57,YELLOW,AC_22kW,22,EV-XXXX-3365,40,91,80,5318.7,11.57,7.17,2,Time_Shift_Incentive,0,,,21.78,FDR-Z005-01,0
REC-00786,2026-04-12 00:19:00,Z006,Marathahalli,12.9591,77.6974,medium,0,0,36.45,24.123,66.18,GREEN,DC_150kW,150,EV-XXXX-6931,21,96,60,1016.3,13.16,8.16,1,SoC_Cap_60,0,,,94.08,FDR-Z006-02,0
REC-00787,2026-04-04 16:16:00,Z007,BTM Layout,12.9166,77.6101,medium,0,16,34.17,25.876,75.73,YELLOW,AC_22kW,22,EV-XXXX-7050,41,98,80,6066.6,10.87,6.74,2,Time_Shift_Incentive,0,,,21.7,FDR-Z007-03,0
REC-00788,2026-04-12 15:51:00,Z008,JP Nagar,12.9077,77.586,medium,0,15,37.73,28.378,75.21,YELLOW,AC_22kW,22,EV-XXXX-1182,52,96,80,3979.6,13.36,8.28,2,Time_Shift_Incentive,0,,,15.76,FDR-Z008-02,0
REC-00789,2026-04-14 06:21:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,6,36.81,29.658,80.57,YELLOW,AC_22kW,22,EV-XXXX-7189,40,76,80,3570.1,10.83,6.71,2,Time_Shift_Incentive,0,,,14.72,FDR-Z009-02,0
REC-00790,2026-04-06 14:14:00,Z010,Sarjapur,12.8711,77.7055,medium,0,14,35.42,27.511,77.67,YELLOW,DC_150kW,150,EV-XXXX-7521,22,85,80,886.3,13.66,8.47,2,Time_Shift_Incentive,0,,,137.41,FDR-Z010-02,0
REC-00791,2026-04-06 23:24:00,Z011,Yelahanka,13.1007,77.5963,low,0,23,27.14,17.457,64.32,GREEN,AC_7kW,7,EV-XXXX-9339,18,93,60,15710.0,12.09,7.5,1,SoC_Cap_60,0,,,5.53,FDR-Z011-02,0
REC-00792,2026-04-25 22:43:00,Z012,Hebbal,13.0358,77.597,low,0,22,19.12,9.485,49.61,GREEN,DC_50kW,50,EV-XXXX-6677,18,82,60,2603.3,13.01,8.07,1,SoC_Cap_60,0,,,32.22,FDR-Z012-01,0
REC-00793,2026-04-01 21:41:00,Z013,Rajajinagar,12.9974,77.556,low,1,21,15.83,11.175,70.6,YELLOW,AC_22kW,22,EV-XXXX-4562,27,72,80,4184.1,12.92,8.01,2,Time_Shift_Incentive,0,,,14.27,FDR-Z013-03,0
REC-00794,2026-04-13 11:41:00,Z014,Malleswaram,13.0035,77.568,low,0,11,26.7,15.023,56.27,GREEN,AC_7kW,7,EV-XXXX-1740,26,98,60,22630.3,13.72,8.51,1,SoC_Cap_60,0,,,6.76,FDR-Z014-03,0
REC-00795,2026-04-16 11:22:00,Z015,Jayanagar,12.925,77.5938,medium,0,11,42.35,33.102,78.16,YELLOW,AC_7kW,7,EV-XXXX-3358,28,93,80,23394.3,11.34,7.03,2,Time_Shift_Incentive,0,,,6.13,FDR-Z015-01,0
REC-00796,2026-04-24 06:12:00,Z001,HSR Layout,12.9116,77.6389,high,0,6,50.82,38.407,75.58,YELLOW,AC_22kW,22,EV-XXXX-5576,36,81,80,3277.8,11.41,7.07,2,Time_Shift_Incentive,0,,,19.81,FDR-Z001-03,0
REC-00797,2026-04-27 12:13:00,Z002,Koramangala,12.9352,77.6245,high,0,12,53.24,39.103,73.45,YELLOW,DC_50kW,50,EV-XXXX-3436,48,72,80,1203.1,10.81,6.7,2,Time_Shift_Incentive,0,,,44.1,FDR-Z002-03,0
REC-00798,2026-04-27 04:36:00,Z003,Whitefield,12.9698,77.75,high,0,4,47.06,39.864,84.71,YELLOW,AC_22kW,22,EV-XXXX-7704,38,86,80,4361.9,10.83,6.71,2,Time_Shift_Incentive,0,,,16.02,FDR-Z003-03,0
REC-00799,2026-04-19 10:16:00,Z004,Electronic City,12.8399,77.677,high,1,10,57.91,57.91,100.0,RED,AC_7kW,7,EV-XXXX-2269,22,89,89,20691.5,11.87,7.36,4,Infra_Trigger,1,12.8435,77.668,4.69,FDR-Z004-03,1
REC-00800,2026-04-07 04:10:00,Z005,Indiranagar,12.9784,77.6408,high,0,4,47.33,36.426,76.96,YELLOW,DC_50kW,50,EV-XXXX-6016,53,87,80,1783.4,12.39,7.68,2,Time_Shift_Incentive,0,,,47.85,FDR-Z005-03,0
REC-00801,2026-04-15 02:39:00,Z006,Marathahalli,12.9591,77.6974,medium,0,2,36.43,29.112,79.91,YELLOW,DC_150kW,150,EV-XXXX-4857,36,99,80,1073.6,13.56,8.41,2,Time_Shift_Incentive,0,,,105.81,FDR-Z006-01,0
REC-00802,2026-04-11 12:57:00,Z007,BTM Layout,12.9166,77.6101,medium,0,12,34.93,27.345,78.28,YELLOW,AC_7kW,7,EV-XXXX-2089,20,72,80,16946.6,12.48,7.74,2,Time_Shift_Incentive,0,,,5.45,FDR-Z007-03,0
REC-00803,2026-04-01 23:00:00,Z008,JP Nagar,12.9077,77.586,medium,0,23,33.25,25.284,76.04,YELLOW,DC_50kW,50,EV-XXXX-8711,37,71,80,1147.8,11.75,7.29,2,Time_Shift_Incentive,0,,,46.89,FDR-Z008-03,1
REC-00804,2026-04-14 10:35:00,Z009,Bannerghatta,12.8635,77.5978,medium,1,10,40.18,36.715,91.38,ORANGE,AC_22kW,22,EV-XXXX-7966,24,89,80,7044.8,11.91,7.38,3,Spatial_Redirect,0,,,16.76,FDR-Z009-02,1
REC-00805,2026-04-22 21:04:00,Z010,Sarjapur,12.8711,77.7055,medium,1,21,31.88,28.936,90.76,ORANGE,AC_22kW,22,EV-XXXX-5945,52,76,80,2014.9,10.74,6.66,3,Spatial_Redirect,0,,,16.88,FDR-Z010-03,0
REC-00806,2026-04-03 22:11:00,Z011,Yelahanka,13.1007,77.5963,low,0,22,21.62,10.999,50.87,GREEN,AC_22kW,22,EV-XXXX-7401,31,92,60,5203.8,13.33,8.26,1,SoC_Cap_60,0,,,13.67,FDR-Z011-01,0
REC-00807,2026-04-10 20:45:00,Z012,Hebbal,13.0358,77.597,low,1,20,26.59,20.599,77.47,YELLOW,DC_50kW,50,EV-XXXX-8203,19,94,80,2802.4,10.67,6.62,2,Time_Shift_Incentive,0,,,37.0,FDR-Z012-02,0
REC-00808,2026-04-01 13:07:00,Z013,Rajajinagar,12.9974,77.556,low,0,13,19.34,11.266,58.25,GREEN,DC_150kW,150,EV-XXXX-9291,46,89,60,692.1,11.44,7.09,1,SoC_Cap_60,0,,,139.2,FDR-Z013-01,0
REC-00809,2026-04-10 23:07:00,Z014,Malleswaram,13.0035,77.568,low,0,23,26.4,14.786,56.01,GREEN,AC_22kW,22,EV-XXXX-5925,33,76,60,3621.2,12.53,7.77,1,SoC_Cap_60,0,,,18.29,FDR-Z014-02,0
REC-00810,2026-04-04 09:01:00,Z015,Jayanagar,12.925,77.5938,medium,1,9,31.71,31.71,100.0,RED,AC_7kW,7,EV-XXXX-9585,17,78,78,19151.6,12.08,7.49,4,Infra_Trigger,1,12.936,77.5822,5.47,FDR-Z015-01,1
REC-00811,2026-04-17 07:16:00,Z001,HSR Layout,12.9116,77.6389,high,0,7,56.05,43.597,77.78,YELLOW,DC_50kW,50,EV-XXXX-7337,22,78,80,2070.1,10.77,6.68,2,Time_Shift_Incentive,0,,,37.83,FDR-Z001-02,0
REC-00812,2026-04-18 00:06:00,Z002,Koramangala,12.9352,77.6245,high,0,0,53.21,47.274,88.84,ORANGE,DC_50kW,50,EV-XXXX-1037,39,75,80,1365.5,10.76,6.67,3,Spatial_Redirect,0,,,36.95,FDR-Z002-01,0
REC-00813,2026-04-13 11:50:00,Z003,Whitefield,12.9698,77.75,high,0,11,50.88,44.935,88.31,ORANGE,AC_22kW,22,EV-XXXX-3076,51,86,80,3940.8,12.74,7.9,3,Spatial_Redirect,0,,,20.42,FDR-Z003-01,0
REC-00814,2026-04-07 05:48:00,Z004,Electronic City,12.8399,77.677,high,0,5,45.8,41.276,90.12,ORANGE,AC_22kW,22,EV-XXXX-5852,40,80,80,3340.9,10.74,6.66,3,Spatial_Redirect,0,,,13.31,FDR-Z004-01,0
REC-00815,2026-04-19 19:48:00,Z005,Indiranagar,12.9784,77.6408,high,1,19,54.25,54.25,100.0,RED,AC_22kW,22,EV-XXXX-3749,40,70,70,2908.5,11.09,6.88,4,Infra_Trigger,1,12.9771,77.6248,16.16,FDR-Z005-01,0
REC-00816,2026-04-08 16:39:00,Z006,Marathahalli,12.9591,77.6974,medium,0,16,34.07,23.395,68.67,GREEN,AC_7kW,7,EV-XXXX-5941,43,80,60,14062.4,12.67,7.86,1,SoC_Cap_60,0,,,5.68,FDR-Z006-02,0
REC-00817,2026-04-10 06:35:00,Z007,BTM Layout,12.9166,77.6101,medium,0,6,40.11,29.91,74.57,YELLOW,AC_7kW,7,EV-XXXX-1064,53,70,80,3525.0,11.24,6.97,2,Time_Shift_Incentive,0,,,5.25,FDR-Z007-02,0
REC-00818,2026-04-16 21:29:00,Z008,JP Nagar,12.9077,77.586,medium,1,21,44.35,44.35,100.0,RED,AC_7kW,7,EV-XXXX-9284,49,92,92,14576.8,11.8,7.32,4,Infra_Trigger,1,12.8893,77.5805,5.91,FDR-Z008-02,0
REC-00819,2026-04-26 08:20:00,Z009,Bannerghatta,12.8635,77.5978,medium,1,8,30.61,30.61,100.0,RED,AC_22kW,22,EV-XXXX-4490,37,85,85,4482.9,11.25,6.97,4,Infra_Trigger,1,12.8602,77.5895,19.93,FDR-Z009-02,0
REC-00820,2026-04-30 21:45:00,Z010,Sarjapur,12.8711,77.7055,medium,1,21,36.41,36.41,100.0,RED,AC_7kW,7,EV-XXXX-5881,40,84,84,12940.7,12.01,7.45,4,Infra_Trigger,1,12.8893,77.6937,5.07,FDR-Z010-02,0
REC-00821,2026-04-27 05:43:00,Z011,Yelahanka,13.1007,77.5963,low,0,5,29.38,17.445,59.38,GREEN,AC_22kW,22,EV-XXXX-5221,21,91,60,8018.4,12.89,7.99,1,SoC_Cap_60,0,,,15.1,FDR-Z011-03,0
REC-00822,2026-04-10 04:22:00,Z012,Hebbal,13.0358,77.597,low,0,4,29.54,16.867,57.1,GREEN,AC_7kW,7,EV-XXXX-4665,18,99,60,25094.6,12.79,7.93,1,SoC_Cap_60,0,,,4.34,FDR-Z012-01,0
REC-00823,2026-04-18 21:43:00,Z013,Rajajinagar,12.9974,77.556,low,1,21,27.46,21.41,77.97,YELLOW,AC_7kW,7,EV-XXXX-2234,27,94,80,18003.8,13.81,8.56,2,Time_Shift_Incentive,0,,,6.62,FDR-Z013-02,0
REC-00824,2026-04-27 04:40:00,Z014,Malleswaram,13.0035,77.568,low,0,4,28.63,16.285,56.88,GREEN,DC_150kW,150,EV-XXXX-4359,45,89,60,567.9,13.27,8.23,1,SoC_Cap_60,0,,,118.64,FDR-Z014-02,0
REC-00825,2026-04-09 19:59:00,Z015,Jayanagar,12.925,77.5938,medium,1,19,31.17,29.52,94.71,ORANGE,AC_22kW,22,EV-XXXX-9098,54,96,80,2869.7,11.8,7.32,3,Spatial_Redirect,0,,,15.71,FDR-Z015-01,0
REC-00826,2026-04-30 19:34:00,Z001,HSR Layout,12.9116,77.6389,high,1,19,55.4,55.4,100.0,RED,AC_7kW,7,EV-XXXX-3651,16,93,93,22101.0,13.14,8.15,4,Infra_Trigger,1,12.9097,77.6572,4.93,FDR-Z001-02,0
REC-00827,2026-04-17 09:11:00,Z002,Koramangala,12.9352,77.6245,high,1,9,46.93,46.93,100.0,RED,AC_7kW,7,EV-XXXX-7458,31,72,72,13140.0,11.44,7.09,4,Infra_Trigger,1,12.9551,77.6074,4.32,FDR-Z002-01,0
REC-00828,2026-04-07 04:51:00,Z003,Whitefield,12.9698,77.75,high,0,4,54.82,43.387,79.14,YELLOW,AC_7kW,7,EV-XXXX-9849,48,85,80,12373.3,11.78,7.3,2,Time_Shift_Incentive,0,,,6.94,FDR-Z003-01,0
REC-00829,2026-04-24 05:32:00,Z004,Electronic City,12.8399,77.677,high,0,5,51.63,44.775,86.72,ORANGE,AC_7kW,7,EV-XXXX-4800,35,89,80,15233.4,11.38,7.06,3,Spatial_Redirect,0,,,6.87,FDR-Z004-03,0
REC-00830,2026-04-08 17:05:00,Z005,Indiranagar,12.9784,77.6408,high,1,17,48.98,48.98,100.0,RED,AC_7kW,7,EV-XXXX-3487,42,70,70,9924.4,11.58,7.18,4,Infra_Trigger,1,12.9935,77.6521,4.24,FDR-Z005-01,0
REC-00831,2026-04-27 19:35:00,Z006,Marathahalli,12.9591,77.6974,medium,1,19,37.03,32.064,86.59,ORANGE,DC_50kW,50,EV-XXXX-3502,45,91,80,2230.7,11.36,7.04,3,Spatial_Redirect,0,,,34.35,FDR-Z006-03,0
REC-00832,2026-04-12 19:22:00,Z007,BTM Layout,12.9166,77.6101,medium,1,19,40.2,38.334,95.36,RED,AC_22kW,22,EV-XXXX-6350,29,91,91,5024.3,13.49,8.36,4,Infra_Trigger,1,12.9054,77.5927,19.7,FDR-Z007-02,0
REC-00833,2026-04-03 04:01:00,Z008,JP Nagar,12.9077,77.586,medium,0,4,33.11,21.143,63.86,GREEN,DC_150kW,150,EV-XXXX-4051,34,94,60,849.2,13.01,8.07,1,SoC_Cap_60,0,,,108.66,FDR-Z008-01,0
REC-00834,2026-04-22 15:54:00,Z009,Bannerghatta,12.8635,77.5978,medium,0,15,37.02,25.489,68.85,GREEN,AC_22kW,22,EV-XXXX-8142,51,94,60,3546.0,13.96,8.66,1,SoC_Cap_60,0,,,20.09,FDR-Z009-02,0
REC-00835,2026-04-23 03:32:00,Z010,Sarjapur,12.8711,77.7055,medium,0,3,42.63,27.402,64.28,GREEN,AC_22kW,22,EV-XXXX-9878,45,92,60,3079.6,11.33,7.02,1,SoC_Cap_60,0,,,16.11,FDR-Z010-01,0
REC-00836,2026-04-10 15:29:00,Z011,Yelahanka,13.1007,77.5963,low,0,15,24.93,13.634,54.69,GREEN,AC_7kW,7,EV-XXXX-6919,19,91,60,27069.6,11.54,7.15,1,SoC_Cap_60,0,,,5.36,FDR-Z011-01,0
REC-00837,2026-04-25 12:23:00,Z012,Hebbal,13.0358,77.597,low,0,12,21.27,10.946,51.46,GREEN,DC_150kW,150,EV-XXXX-4048,40,91,60,761.6,13.25,8.21,1,SoC_Cap_60,0,,,107.63,FDR-Z012-03,0
REC-00838,2026-04-29 22:52:00,Z013,Rajajinagar,12.9974,77.556,low,0,22,25.0,14.015,56.06,GREEN,DC_150kW,150,EV-XXXX-2466,52,83,60,469.3,13.34,8.27,1,SoC_Cap_60,0,,,96.58,FDR-Z013-03,0
REC-00839,2026-04-29 08:10:00,Z014,Malleswaram,13.0035,77.568,low,1,8,20.82,15.635,75.1,YELLOW,DC_150kW,150,EV-XXXX-7386,42,89,80,809.2,11.42,7.08,2,Time_Shift_Incentive,0,,,102.51,FDR-Z014-03,0
REC-00840,2026-04-11 07:50:00,Z015,Jayanagar,12.925,77.5938,medium,0,7,35.81,22.517,62.88,GREEN,DC_50kW,50,EV-XXXX-7176,30,92,60,3038.1,11.47,7.11,1,SoC_Cap_60,0,,,39.52,FDR-Z015-02,0
REC-00841,2026-04-04 09:08:00,Z001,HSR Layout,12.9116,77.6389,high,1,9,51.77,51.77,100.0,RED,AC_7kW,7,EV-XXXX-8512,38,99,99,15415.1,12.97,8.04,4,Infra_Trigger,1,12.9311,77.6398,6.51,FDR-Z001-01,0
REC-00842,2026-04-09 11:53:00,Z002,Koramangala,12.9352,77.6245,high,0,11,57.89,44.803,77.39,YELLOW,AC_22kW,22,EV-XXXX-1722,15,74,80,5805.2,12.22,7.58,2,Time_Shift_Incentive,0,,,13.45,FDR-Z002-01,0
